File: MNCLW00333.txt
Search Method: Trie (MWE + Single-Word)
Total runtime: 0.043756s
Found terms: 2033

Term                            Line                  Word Place          

хүү                             5, 167, 234, 359      2, 2, 13, 5         
                                376, 387, 387, 500    3, 6, 14, 5         
                                501, 605, 606, 617    5, 2, 2, 1          
                                659, 660, 794, 882    4, 4, 18, 23        
                                902, 903, 916, 917    5, 5, 13, 13        
                                965, 970, 971         21, 4, 4            
газр                            6, 11, 11, 12         4, 8, 27, 4         
                                13, 19, 21, 23        2, 4, 2, 4          
                                24, 27, 28, 29        2, 2, 2, 4          
                                31, 31, 31, 33        2, 25, 32, 10       
                                37, 42, 43, 53        6, 15, 31, 14       
                                62, 67, 68, 68        13, 14, 16, 19      
                                74, 76, 85, 96        13, 16, 12, 14      
                                100, 106, 113, 115    13, 9, 8, 10        
                                128, 128, 129, 129    6, 10, 27, 41       
                                132, 133, 135, 137    10, 8, 6, 2         
                                183, 192, 198, 212    5, 45, 17, 8        
                                215, 216, 222, 223    23, 7, 4, 4         
                                224, 224, 225, 225    2, 8, 3, 5          
                                226, 226, 226, 228    2, 5, 13, 3         
                                236, 238, 239, 241    10, 4, 4, 16        
                                242, 245, 246, 266    30, 11, 11, 8       
                                269, 270, 276, 276    23, 7, 15, 21       
                                277, 279, 280, 281    17, 2, 2, 4         
                                282, 286, 287, 287    19, 2, 4, 7         
                                287, 318, 363, 363    19, 2, 5, 8         
                                372, 374, 375, 384    4, 2, 2, 27         
                                438, 516, 617, 710    2, 1, 5, 16         
                                710, 712, 712, 712    29, 13, 24, 37      
                                715, 717, 717, 720    6, 4, 16, 4         
                                721, 721, 723, 723    2, 37, 2, 12        
                                724, 725, 726, 729    7, 6, 26, 2         
                                734, 736, 736, 738    15, 7, 11, 2        
                                738, 740, 743, 745    43, 17, 3, 3        
                                747, 750, 752, 758    8, 3, 6, 5          
                                758, 761, 762, 763    13, 4, 2, 12        
                                763, 763, 764, 764    17, 36, 12, 17      
                                764, 769, 770, 776    36, 2, 2, 6         
                                777, 778, 779, 782    6, 8, 8, 15         
                                783, 783, 783, 784    16, 25, 69, 16      
                                784, 784, 786, 786    25, 69, 2, 25       
                                786, 786, 786, 788    41, 46, 86, 2       
                                790, 790, 790, 792    2, 5, 26, 2         
                                792, 792, 794, 796    10, 21, 2, 2        
                                798, 800, 800, 802    4, 4, 33, 6         
                                803, 809, 810, 826    4, 33, 33, 2        
                                834, 835, 836, 837    29, 29, 15, 15      
                                838, 839, 841, 841    4, 4, 2, 23         
                                842, 842, 845, 846    2, 23, 2, 2         
                                847, 855, 855, 864    4, 2, 19, 21        
                                865, 865, 870, 872    19, 27, 4, 4        
                                873, 874, 881, 881    3, 7, 4, 6          
                                886, 887, 888, 896    2, 2, 4, 2          
                                897, 898, 899, 901    2, 7, 7, 2          
                                902, 903, 907, 907    8, 8, 2, 11         
                                907, 908, 908, 908    16, 2, 11, 16       
                                910, 910, 911, 911    11, 20, 11, 20      
                                913, 913, 913, 914    4, 21, 28, 4        
                                914, 914, 916, 917    21, 28, 9, 9        
                                919, 920, 922, 923    9, 9, 15, 15        
                                925, 927, 941, 941    2, 4, 2, 12         
                                942, 943, 943, 943    2, 2, 17, 20        
                                944, 946, 947, 950    2, 6, 2, 2          
                                953, 954, 954, 954    4, 2, 19, 22        
                                956, 960, 961, 961    2, 4, 2, 19         
                                961, 962, 962, 962    24, 2, 24, 27       
                                963, 963, 964, 964    2, 14, 4, 7         
                                965, 966, 966, 967    6, 2, 13, 2         
                                967, 968, 969, 974    13, 2, 2, 4         
                                975, 980, 981, 982    4, 2, 2, 2          
                                983, 988, 989, 990    2, 4, 4, 3          
                                1017, 1018, 1019, 1022  4, 2, 4, 2          
                                1026                  6                   
үйл ажиллагаа                   11, 23, 24, 68        13, 5, 3, 24        
                                76, 84, 94, 129       10, 13, 3, 49       
                                131, 132, 133, 135    3, 2, 27, 7         
                                183, 185, 192, 205    17, 8, 22, 11       
                                226, 255, 256, 287    8, 11, 11, 8        
                                333, 379, 381, 405    4, 3, 4, 4          
                                416, 427, 447, 448    7, 4, 4, 80         
                                451, 518, 532, 552    25, 4, 4, 4         
                                562, 581, 601, 626    4, 4, 4, 4          
                                678, 691, 710, 712    4, 4, 37, 45        
                                740, 743, 745, 763    20, 10, 4, 37       
                                764, 766, 767, 798    37, 16, 16, 15      
                                800, 883, 966, 967    20, 12, 15, 15      
                                972, 973, 1017, 1018  7, 7, 11, 14        
газар                           11, 16, 17, 18        11, 4, 9, 2         
                                25, 30, 31, 31        2, 2, 14, 40        
                                31, 37, 74, 114       50, 18, 3, 6        
                                124, 125, 127, 128    2, 2, 4, 2          
                                131, 133, 133, 186    2, 2, 31, 13        
                                190, 194, 208, 209    39, 21, 8, 9        
                                213, 215, 216, 222    9, 7, 2, 7          
                                223, 224, 230, 234    7, 5, 3, 2          
                                236, 241, 242, 259    17, 2, 37, 8        
                                260, 261, 262, 267    8, 9, 9, 9          
                                269, 270, 276, 282    7, 2, 2, 9          
                                448, 597, 612, 719    19, 4, 1, 5         
                                727, 727, 727, 730    10, 32, 66, 8       
                                788, 800, 807, 808    38, 36, 5, 5        
                                834, 835, 848, 854    9, 9, 2, 26         
                                856, 857, 858, 863    2, 2, 2, 2          
                                864, 871, 873, 876    2, 2, 18, 9         
                                877, 879, 882, 883    2, 2, 2, 22         
                                884, 889, 894, 895    2, 2, 2, 2          
                                925, 928, 930, 932    10, 2, 2, 2         
                                935, 950, 958, 961    2, 8, 2, 27         
                                963, 965, 984, 985    17, 3, 6, 6         
                                986, 987, 990, 992    2, 2, 10, 2         
                                997, 999, 1004, 1006  11, 14, 16, 11      
                                1015, 1021, 1022, 1023  8, 2, 9, 2          
                                1023                  9                   
ажл                             11, 34, 40, 47        22, 17, 16, 30      
                                51, 73, 88, 92        10, 19, 4, 6        
                                102, 190, 190, 190    15, 5, 11, 31       
                                194, 209, 219, 224    38, 16, 38, 9       
                                226, 228, 230, 242    26, 8, 10, 50       
                                261, 262, 273, 277    16, 16, 38, 21      
                                287, 287, 318, 448    24, 28, 18, 73      
                                517, 531, 551, 561    4, 4, 4, 4          
                                677, 689, 729, 734    4, 4, 48, 20        
                                747, 763, 764, 774    11, 15, 15, 8       
                                775, 786, 798, 809    8, 74, 24, 4        
                                810, 886, 887, 919    4, 3, 3, 21         
                                920, 954, 954, 961    21, 14, 27, 17      
                                992, 994, 996, 997    6, 5, 12, 3         
                                999, 999, 1001, 1002  4, 9, 5, 5          
                                1004, 1004, 1004, 1006  3, 6, 9, 3          
                                1009, 1011, 1013, 1013  4, 19, 2, 13        
                                1015                  2                   
байгууллага                     11, 17, 37, 38        29, 16, 19, 4       
                                39, 57, 66, 68        6, 26, 3, 23        
                                71, 80, 82, 82        16, 8, 4, 8         
                                100, 109, 111, 114    15, 25, 7, 3        
                                135, 205, 255, 256    19, 8, 8, 8         
                                275, 275, 276, 276    5, 10, 6, 23        
                                277, 277, 382, 438    3, 14, 4, 5         
                                438, 766, 767, 774    9, 15, 15, 10       
                                775, 776, 777, 778    10, 12, 12, 12      
                                779, 803, 845, 846    12, 13, 8, 8        
                                881, 882, 882, 882    10, 18, 27, 32      
                                882, 882, 883, 883    40, 49, 9, 19       
                                884, 884, 884, 913    6, 12, 35, 12       
                                914, 946, 958, 982    12, 13, 11, 7       
                                983, 986, 987, 1017   7, 4, 4, 7          
                                1018, 1018            5, 10               
байгууллаг                      11, 17, 37, 38        29, 16, 19, 4       
                                39, 57, 66, 68        6, 26, 3, 23        
                                71, 80, 82, 82        16, 8, 4, 8         
                                100, 109, 111, 114    15, 25, 7, 3        
                                135, 205, 255, 256    19, 8, 8, 8         
                                275, 275, 276, 276    5, 10, 6, 23        
                                277, 277, 382, 438    3, 14, 4, 5         
