                                322, 326, 330, 334    8, 8, 8, 8          
                                338, 342, 347, 351    8, 7, 8, 8          
                                355, 359, 363, 367    8, 8, 8, 8          
                                371, 379, 383, 391    8, 8, 8, 8          
                                403, 414, 418, 426    8, 8, 8, 8          
                                435, 439, 443, 447    8, 8, 8, 8          
                                451, 455, 459, 468    8, 8, 8, 8          
                                472, 480, 492, 500    8, 8, 8, 8          
                                504, 512              8, 8                
нийслэл                         11, 11, 11, 11        485, 494, 502, 511  
                                11, 11, 112, 114      764, 773, 1, 1      
                                116, 118, 156, 158    1, 1, 1, 1          
                                165, 165, 165, 165    90, 103, 116, 129   
                                165, 165, 165, 165    142, 155, 168, 181  
                                165, 165, 165, 165    194, 278, 291, 304  
                                165, 165, 165, 165    317, 330, 343, 356  
                                165, 165, 165, 165    369, 382, 790, 799  
                                178, 182, 186, 190    1, 1, 1, 1          
                                194, 198, 202, 206    1, 1, 1, 1          
                                210, 219, 223, 227    1, 1, 1, 1          
                                231, 235, 239, 243    1, 1, 1, 1          
                                247, 251, 340, 342    1, 1, 1, 1          
тогтоол                         11, 122, 165, 165     557, 21, 53, 241    
                                172, 213              27, 27              
мөрдөгч                         11, 122, 165, 165     572, 36, 66, 254    
                                172, 213, 552         40, 40, 14          
анхан шатны шүүх                165, 165, 165, 165    12, 37, 85, 98      
                                165, 165, 165, 165    111, 124, 137, 150  
                                165, 165, 165, 165    163, 176, 189, 200  
                                165, 165, 165, 165    225, 273, 286, 299  
                                165, 165, 165, 165    312, 325, 338, 351  
                                165, 165, 165, 165    364, 377, 387, 396  
                                165, 165, 165, 165    415, 434, 453, 472  
                                165, 165, 165, 165    491, 510, 529, 548  
                                165, 165, 165, 165    567, 586, 605, 624  
                                165, 165, 165, 165    643, 662, 681, 700  
                                165, 165, 165, 165    719, 738, 757, 776  
                                165, 165, 165, 165    794, 810, 821, 842  
                                165, 165, 165, 165    863, 884, 905, 926  
                                165, 165, 165, 165    947, 968, 994, 1015 
                                165, 165, 165, 165    1036, 1067, 1088, 1115
                                165, 165, 165, 165    1144, 1165, 1191, 1212
                                165, 165, 165, 165    1233, 1261, 1282, 1308
                                165, 165, 165, 165    1319, 1340, 1361, 1382
                                165, 165, 165, 165    1403, 1424, 1445, 1466
                                165, 165, 165, 165    1492, 1513, 1534, 1565
                                165, 165, 165, 165    1586, 1613, 1642, 1663
                                165, 165, 165, 165    1689, 1710, 1731, 1759
                                165, 170, 172, 176    1780, 4, 11, 5      
                                180, 184, 188, 192    5, 5, 5, 5          
                                196, 200, 204, 208    5, 5, 5, 5          
                                211, 213, 217, 221    4, 11, 5, 5         
                                225, 229, 233, 237    5, 5, 5, 5          
                                241, 245, 249, 252    5, 5, 5, 3          
                                255, 259, 263, 267    6, 6, 6, 6          
                                271, 275, 279, 283    6, 6, 6, 6          
                                288, 292, 296, 300    3, 6, 6, 6          
                                304, 308, 312, 316    6, 6, 6, 6          
                                320, 324, 328, 332    6, 6, 6, 6          
                                336, 340, 343, 345    6, 5, 5, 8          
                                349, 353, 357, 361    8, 8, 8, 8          
                                365, 369, 373, 377    8, 8, 8, 8          
                                381, 385, 389, 393    8, 8, 8, 8          
                                397, 401, 406, 412    8, 8, 4, 8          
                                416, 420, 424, 428    8, 8, 8, 8          
                                431, 433, 437, 441    5, 8, 8, 8          
                                445, 449, 453, 457    8, 8, 8, 8          
                                461, 466, 470, 474    8, 8, 8, 8          
                                478, 482, 486, 490    8, 8, 8, 8          
                                494, 498, 502, 506    8, 8, 8, 8          
                                510, 514              8, 8                
сум                             165, 165, 165, 165    817, 838, 859, 880  
                                165, 165, 165, 165    901, 922, 943, 964  
                                165, 165, 165, 165    985, 990, 1011, 1032
                                165, 165, 165, 165    1058, 1063, 1084, 1106
                                165, 165, 165, 165    1111, 1135, 1140, 1161
                                165, 165, 165, 165    1182, 1187, 1208, 1229
                                165, 165, 165, 165    1252, 1257, 1278, 1303
                                165, 165, 165, 165    1315, 1336, 1357, 1378
                                165, 165, 165, 165    1399, 1420, 1441, 1462
                                165, 165, 165, 165    1483, 1488, 1509, 1530
                                165, 165, 165, 165    1556, 1561, 1582, 1604
                                165, 165, 165, 165    1609, 1633, 1638, 1659
                                165, 165, 165, 165    1680, 1685, 1706, 1727
                                165, 165, 165, 165    1750, 1755, 1776, 1801
                                165, 165, 165, 165    1809, 1811, 1817, 1824
                                165, 165, 165, 165    1829, 1831, 1837, 1849
                                165, 165, 165, 165    1854, 1856, 1862, 1869
                                165, 165, 165, 165    1874, 1876, 1882, 1892
                                165, 165, 165, 165    1897, 1899, 1905, 1910
                                165, 165, 165, 165    1915, 1917, 1923, 1931
                                165, 165, 165, 165    1936, 1938, 1944, 1952
                                165, 165, 165, 165    1957, 1959, 1965, 1972
                                345, 349, 353, 357    4, 4, 4, 4          
                                361, 365, 369, 373    4, 4, 4, 4          
                                375, 377, 381, 385    13, 4, 4, 4         
                                387, 389, 393, 395    18, 4, 4, 14        
                                397, 399, 401, 405    4, 16, 4, 4         
                                410, 412, 416, 420    10, 4, 4, 4         
                                422, 424, 428, 430    15, 4, 4, 17        
                                433, 437, 441, 445    4, 4, 4, 4          
                                449, 453, 457, 461    4, 4, 4, 4          
                                463, 466, 470, 474    13, 4, 4, 4         
                                476, 478, 482, 484    18, 4, 4, 14        
                                486, 488, 490, 494    4, 16, 4, 4         
                                496, 498, 502, 506    13, 4, 4, 4         
                                508, 510, 514, 516    15, 4, 4, 17        
                                519, 519, 521, 522    4, 6, 2, 7          
                                524, 524, 525, 526    4, 6, 4, 12         
                                528, 528, 529, 530    4, 6, 4, 7          
                                532, 532, 533, 534    4, 6, 4, 10         
                                536, 536, 537, 538    4, 6, 4, 5          
                                540, 540, 541, 542    4, 6, 4, 8          
                                544, 544, 545, 546    4, 6, 4, 8          
                                548, 548, 549, 550    4, 6, 4, 7          
ургамал                         165, 165, 387, 476    1049, 1547, 9, 9    
зам                             165, 165, 165, 519    1808, 1816, 1823, 3 
                                521, 522              1, 6                
