                                294, 295, 321, 322    9, 4, 10, 4         
                                360, 448, 453, 455    3, 12, 7, 4         
                                459, 463, 468, 483    33, 2, 4, 8         
                                497, 508, 509, 526    23, 4, 3, 3         
                                529, 582, 592, 593    8, 21, 15, 21       
                                603, 612, 617, 627    12, 8, 22, 2        
                                653, 654, 659, 664    6, 21, 8, 21        
                                667, 674, 679, 682    4, 8, 22, 4         
                                721, 755, 760, 767    5, 11, 10, 2        
этгээд                          15, 19, 29, 31        12, 20, 20, 16      
                                34, 38, 40, 46        11, 9, 9, 16        
                                47, 50, 59, 65        16, 9, 9, 9         
                                79, 80, 81, 82        6, 6, 4, 6          
                                83, 84, 88, 93        6, 4, 13, 6         
                                125, 210, 265, 305    4, 15, 15, 27       
                                313, 318, 319, 363    4, 4, 13, 8         
                                505, 509, 588, 613    3, 6, 2, 2          
                                636, 641, 660, 675    2, 15, 2, 2         
                                702, 715, 732, 751    3, 4, 30, 3         
                                752, 758, 786, 786    4, 8, 39, 47        
                                787, 788, 791, 796    7, 14, 17, 49       
журм                            15, 67, 89, 90        18, 28, 5, 5        
                                104, 105, 157, 157    12, 7, 8, 15        
                                271, 308, 340, 353    26, 30, 18, 9       
                                369, 421, 446, 454    18, 11, 8, 18       
                                455, 463, 499, 507    17, 17, 6, 7        
                                530, 551, 560, 561    5, 7, 15, 15        
                                577, 595, 600, 606    11, 7, 22, 28       
                                619, 621, 623, 666    4, 10, 28, 7        
                                681, 711, 726, 749    4, 19, 23, 9        
                                754, 756, 806         9, 12, 8            
улсын нийслэл                   16, 48, 240           2, 2, 7             
нэгжийн удирдлага               20, 30, 31, 54        5, 6, 7, 7          
                                55, 113, 114, 269     5, 5, 5, 20         
                                270, 273, 729, 730    5, 5, 5, 5          
                                734, 743, 744, 789    10, 1, 1, 7         
нэгжийн удирдлаг                20, 30, 31, 54        5, 6, 7, 7          
                                55, 113, 114, 269     5, 5, 5, 20         
                                270, 273, 729, 730    5, 5, 5, 5          
                                734, 743, 744, 789    10, 1, 1, 7         
зохицуулалт                     20, 135, 140, 144     19, 3, 3, 3         
                                171, 172, 173, 174    4, 5, 6, 4          
                                193, 196, 198, 212    7, 5, 5, 12         
                                226, 228, 229, 232    4, 6, 4, 6          
                                234, 235, 238, 239    8, 4, 6, 4          
                                257                   5                   
тодорхойлолт                    21                    6                   
сум                             23, 27, 28, 34        4, 7, 7, 2          
                                35, 36, 38, 65        14, 5, 17, 2        
                                66, 70, 71, 73        2, 14, 2, 4         
                                74, 95, 98, 99        2, 2, 2, 21         
                                100, 101, 103, 106    2, 2, 2, 4          
                                107, 109, 155, 211    2, 2, 25, 3         
                                308, 310, 317, 318    3, 7, 9, 2          
                                318, 318, 319, 332    21, 42, 2, 15       
                                344, 346, 349, 352    9, 4, 2, 2          
                                353, 364, 373, 373    2, 7, 7, 12         
                                409, 410, 442, 459    25, 25, 3, 2        
                                464, 470, 483, 538    12, 2, 2, 2         
                                558, 558, 574, 581    13, 17, 13, 10      
                                588, 589, 591, 591    11, 14, 7, 19       
                                592, 594, 594, 602    3, 8, 20, 20        
                                628, 689, 714, 723    6, 2, 2, 19         
                                725, 726, 736, 737    2, 2, 16, 15        
                                738, 739, 793, 794    9, 9, 2, 9          
                                797                   7                   
баар                            23, 27, 28, 34        5, 13, 13, 3        
                                38, 40, 46, 47        13, 13, 20, 20      
                                50, 59, 67, 70        13, 14, 25, 5       
                                73, 84, 91, 95        9, 9, 24, 6         
                                99, 154, 157, 210     7, 28, 10, 9        
                                210, 211, 244, 265    10, 10, 8, 10       
                                305, 305, 308, 316    34, 38, 12, 2       
                                317, 323, 324, 324    14, 6, 2, 11        
                                331, 331, 331, 331    13, 24, 64, 69      
                                332, 342, 342, 349    9, 11, 23, 18       
                                373, 391, 399, 403    18, 8, 8, 18        
                                407, 409, 410, 454    13, 13, 13, 14      
                                460, 471, 479, 481    9, 13, 23, 8        
                                481, 482, 491, 492    15, 7, 13, 11       
                                498, 518, 519, 525    11, 22, 12, 11      
                                528, 558, 689, 696    6, 9, 3, 29         
                                714, 723, 734, 736    13, 17, 17, 17      
                                737, 738, 739, 750    16, 10, 10, 9       
                                783, 790, 791         22, 19, 16          
нийслэл                         23, 27, 28, 34        6, 8, 8, 4          
                                35, 36, 69, 69        15, 6, 17, 22       
                                73, 74, 75, 75        5, 3, 7, 13         
                                89, 90, 95, 98        19, 19, 3, 3        
                                100, 101, 103, 106    3, 3, 3, 5          
                                107, 109, 155, 266    3, 3, 26, 2         
                                308, 310, 319, 346    4, 8, 3, 5          
                                349, 352, 353, 364    3, 3, 3, 8          
                                373, 377, 409, 410    2, 39, 24, 24       
                                442, 459, 470, 483    2, 3, 3, 3          
                                516, 538, 552, 553    14, 3, 7, 7         
                                558, 558, 639, 675    22, 26, 2, 11       
                                676, 678, 678, 680    14, 7, 20, 8        
                                680, 685, 689, 714    20, 5, 4, 3         
                                723, 725, 726, 745    20, 3, 3, 4         
                                746, 747, 748, 749    2, 2, 4, 2          
                                753, 754, 762, 793    4, 2, 2, 3          
                                794, 797              8, 16               
нутгийн өөрөө удирдах байгууллаг  25, 29, 347           8, 14, 32           
нутгийн өөрөө удирдах байгууллага  25, 29, 347           8, 14, 32           
орон нутгийн чиг үүрэг          25, 32, 58, 117       15, 5, 11, 1        
                                118, 153              1, 9                
орон нутгийн чиг үүрг           25, 32, 58, 117       15, 5, 11, 1        
                                118, 153              1, 9                
газар                           26, 65, 66, 267       16, 16, 7, 9        
                                267, 290, 377, 455    12, 3, 45, 19       
                                487, 571, 586, 598    6, 4, 4, 8          
                                601, 628, 634, 651    6, 13, 4, 4         
                                658, 685, 714, 718    4, 13, 11, 4        
                                723, 726, 732, 745    25, 13, 37, 9       
                                747, 748, 749, 750    13, 8, 6, 7         
                                750, 758, 762, 786    11, 17, 16, 25      
                                788, 796, 798         25, 32, 9           
шийдвэр                         26, 38, 40, 46        22, 15, 15, 22      
                                47, 50, 210, 265      22, 15, 5, 5        
                                314, 318, 319, 328    22, 15, 19, 2       
                                338, 342, 361, 367    3, 28, 3, 11        
                                370, 376, 377, 419    2, 30, 47, 2        
                                420, 442, 459, 479    2, 17, 19, 11       
                                480, 484, 485, 486    4, 4, 8, 2          
                                486, 487, 488, 489    12, 2, 4, 4         
                                490, 490, 491, 492    17, 33, 3, 21       
                                493, 493, 494, 495    2, 20, 8, 17        
                                497, 498, 503, 505    6, 13, 6, 11        
                                506, 536, 536, 536    2, 11, 17, 23       
                                541, 542, 548, 549    2, 2, 2, 2          
                                571, 572, 586, 587    10, 5, 11, 5        
                                588, 592, 594, 599    18, 13, 12, 2       
                                599, 602, 604, 611    17, 22, 12, 5       
                                612, 613, 618, 620    6, 17, 12, 12       
                                622, 634, 635, 637    16, 11, 5, 11       
                                640, 640, 658, 659    10, 15, 11, 6       
                                660, 665, 673, 674    17, 12, 6, 6        
                                675, 680, 696, 696    17, 12, 20, 23      
                                697, 701, 703, 709    20, 2, 5, 5         
                                718, 746, 751, 756    8, 25, 9, 31        
                                789, 790, 791, 796    9, 11, 11, 28       
                                804, 805              2, 2                
гүйцэтгэх удирдлага             30, 305               18, 21              
гүйцэтгэх удирдлаг              30, 305               18, 21              
хөрөнг                          32, 88, 98, 103       19, 17, 6, 35       
                                145, 146, 178, 179    15, 15, 21, 21      
                                199, 200, 223, 224    15, 15, 15, 15      
                                252, 253, 270, 758    16, 16, 19, 3       
хөрөнгө                         32, 88, 98, 103       19, 17, 6, 35       
                                145, 146, 178, 179    15, 15, 21, 21      
                                199, 200, 223, 224    15, 15, 15, 15      
                                252, 253, 270, 758    16, 16, 19, 3       
нэгж эрх                        33                    7                   
хуулийн этгээд                  35, 109, 367          20, 15, 4           
үйлчилгээ                       40, 42, 46, 47        24, 12, 31, 31      
                                50, 52, 69, 71        20, 6, 13, 12       
                                135, 155, 171, 191    2, 10, 2, 2         
                                208, 226, 227, 228    8, 2, 7, 5          
                                250, 263, 277, 278    2, 8, 6, 5          
                                279, 281, 289, 298    3, 2, 13, 3         
                                371, 371, 371, 576    2, 6, 14, 15        
                                643, 645, 759         5, 15, 15           
зөвшөөрөл                       43, 250, 783          8, 3, 33            
хүн                             53, 65, 68, 69        9, 13, 7, 7         
                                88, 190, 222, 259     8, 2, 2, 4          
                                331, 381, 382, 383    44, 2, 2, 2         
                                384, 388, 389, 390    2, 2, 2, 2          
                                391, 396, 397, 398    2, 2, 2, 2          
                                399, 517, 552, 553    2, 15, 31, 31       
                                555, 556, 558, 563    19, 24, 8, 9        
                                564, 575, 576, 576    9, 3, 9, 20         
                                606, 623, 642, 645    34, 34, 3, 9        
                                645, 702, 732, 759    21, 6, 34, 12       
                                786                   28                  
хүсэлт                          61, 209, 264, 314     10, 13, 13, 13      
                                316, 436, 495, 602    20, 6, 23, 17       
                                643, 689, 694         20, 17, 5           
санал                           61, 65, 67, 67        14, 30, 12, 15      
                                67, 67, 67, 70        26, 33, 43, 8       
                                70, 89, 90, 91        11, 12, 12, 11      
                                99, 209, 264, 312     13, 12, 12, 6       
                                313, 317, 339, 352    18, 7, 8, 26        
                                362, 376, 376, 377    17, 16, 25, 42      
                                416, 416, 417, 418    9, 12, 6, 12        
                                421, 444, 445, 459    8, 8, 10, 14        
                                462, 470, 471, 471    4, 16, 23, 27       
                                473, 479, 481, 494    23, 5, 22, 4        
                                495, 505, 510, 517    11, 7, 10, 6        
                                517, 518, 518, 518    13, 7, 12, 28       
                                519, 519, 519, 552    3, 10, 16, 36       
                                553, 555, 555, 556    36, 7, 17, 2        
                                556, 556, 556, 574    7, 12, 22, 9        
                                578, 581, 591, 594    16, 9, 17, 19       
                                616, 618, 622, 628    18, 19, 10, 11      
                                636, 637, 643, 648    10, 17, 19, 3       
                                650, 652, 663, 665    16, 8, 20, 19       
                                678, 680, 685, 693    18, 19, 11, 10      
                                696, 697, 697, 697    15, 15, 27, 35      
                                704, 705, 719, 751    45, 19, 10, 8       
                                751, 752, 758, 759    21, 14, 22, 20      
мэдээлл                         62, 424, 427, 428     5, 17, 18, 18       
                                647, 717, 722, 747    7, 10, 10, 17       
газр                            65, 74, 138, 144      33, 8, 2, 2         
                                151, 193, 198, 205    2, 2, 2, 2          
                                239, 257, 524, 536    2, 2, 12, 10        
                                598, 600, 607, 611    3, 18, 6, 4         
                                621, 630, 640, 669    6, 6, 4, 6          
                                673, 684, 703, 719    5, 6, 4, 2          
                                723, 723, 724, 725    4, 10, 2, 6         
                                725, 725, 726, 732    9, 17, 8, 48        
                                751, 752, 763, 796    16, 11, 17, 23      
ажл                             67, 67, 70, 209       17, 45, 13, 20      
                                264, 331, 342, 461    20, 58, 30, 4       
                                462, 463, 479, 487    12, 9, 16, 4        
                                491, 497, 504, 505    7, 21, 10, 16       
                                506, 509, 510, 512    6, 15, 13, 2        
                                522, 523, 524, 529    6, 4, 4, 11         
                                563, 564, 571, 576    10, 10, 13, 28      
                                578, 580, 583, 596    5, 5, 14, 20        
                                598, 603, 604, 611    30, 35, 16, 8       
                                620, 634, 645, 647    16, 14, 29, 8       
                                650, 658, 667, 673    5, 14, 13, 9        
                                682, 689, 713, 714    13, 35, 5, 7        
                                719, 720, 755         13, 14, 4           
зам                             68, 76, 141, 150      16, 14, 3, 3        
                                195, 204, 229, 234    3, 3, 2, 2          
                                236, 256, 267         3, 3, 10            
төрийн албан ёсны хэл           76                    16                  
газар зүйн нэр                  76                    10                  
улсын төсв                      86, 96, 97            10, 15, 15          
төсвийн хөрөнгө оруулалт        87                    6                   
үр                              87, 611, 612, 674     3, 12, 13, 13       
                                718                   21                  
сан                             88, 102, 103, 103     5, 5, 24, 28        
                                104, 131, 167, 167    5, 3, 5, 10         
                                170, 187, 187, 220    6, 5, 10, 5         
                                220, 221, 248, 248    10, 6, 5, 10        
                                249, 249, 524, 596    5, 10, 10, 13       
                                725                   21                  
төр, хувийн хэвшлийн түншлэл    89, 90, 91            7, 7, 6             
үнэт цаас                       89, 90                14, 14              
төсл                            89, 90, 91, 479       11, 11, 10, 12      
                                505, 589, 594, 614    12, 6, 13, 6        
                                618, 637, 661, 665    13, 12, 6, 13       
                                676, 680, 715         6, 13, 11           
концесс                         91                    3                   
төсөл, арга хэмжээ              92                    8                   
хөгжлийн бодлого                92, 128, 216, 756     14, 3, 2, 4         
хөгжлийн бодлог                 92, 128, 216, 756     14, 3, 2, 4         
улсын төсөв                     92                    26                  
улсын  төсөв                    92                    26                  
төсөв                           94, 95, 99, 100       8, 8, 23, 14        
                                101, 130, 165, 185    14, 3, 2, 2         
                                218, 246, 455, 527    2, 2, 2, 4          
                                528, 529, 652         4, 5, 2             
төсв                            96, 97, 98, 99        6, 6, 5, 3          
                                100, 101, 103, 103    30, 30, 18, 33      
                                344, 364, 377, 528    14, 10, 22, 7       
                                529, 589, 614, 661    13, 10, 10, 10      
                                676, 784, 785, 786    10, 9, 9, 20        
                                788                   8                   
орлог                           96, 97, 604, 620      14, 14, 8, 8        
орлого                          96, 97, 604, 620      14, 14, 8, 8        
үйл ажиллагааны зардл           99                    17                  
төсвийн орлог                   100, 101              5, 5                
төсвийн орлого                  100, 101              5, 5                
хяналт тавих                    100, 101, 104, 271    21, 21, 10, 24      
                                370, 509, 579, 603    8, 13, 12, 33       
                                605, 627              32, 9               
зарлг                           100, 101              9, 9                
зарлаг                          100, 101              9, 9                
зарлиг                          100, 101              9, 9                
зарлага                         100, 101              9, 9                
орон нутгийн өмч                109, 145, 146, 606    12, 3, 3, 39        
                                623                   39                  
албан татвар                    130, 166, 186, 219    4, 5, 5, 5          
                                247, 365              5, 5                
төлбөр                          130, 166, 186, 219    6, 7, 7, 7          
                                247, 365              7, 7                
хураамж                         130, 166, 186, 219    7, 8, 8, 8          
                                247, 365              8, 8                
хөтөлбөр                        132, 168, 169, 188    7, 6, 7, 4          
                                189, 251, 251, 280    7, 3, 9, 6          
                                360, 509, 588, 598    5, 5, 8, 22         
                                598, 613, 626, 660    28, 8, 5, 8         
                                675, 715, 770         8, 10, 5            
хүнс                            133, 169, 189, 251    4, 2, 2, 4          
                                606, 623, 643         50, 50, 3           
сууц                            136, 192, 227         2, 2, 2             
нийтийн тээвэр                  137, 228              4, 2                
замын хөдөлгөөн                 138, 193              3, 3                
зогсоол                         138, 193, 230, 255    6, 6, 4, 4          
аялал жуулчлал                  142, 175, 237         3, 2, 2             
эрүүл мэнд                      145, 146, 605, 689    7, 7, 9, 9          
соёлын байгууллаг               145, 146              10, 10              
соёлын байгууллага              145, 146              10, 10              
барилга байгууламж              145, 146, 177, 178    12, 12, 22, 18      
                                179, 223, 224, 231    18, 12, 12, 22      
                                234, 252, 253         4, 13, 13           
ашиглалт                        145, 146, 152, 164    16, 16, 2, 3        
                                177, 178, 179, 184    25, 22, 22, 3       
                                190, 195, 199, 200    12, 12, 16, 16      
                                212, 212, 217, 223    3, 11, 3, 16        
                                224, 231, 245, 252    16, 25, 3, 17       
                                253, 259, 289, 298    17, 14, 11, 10      
                                583, 583, 591, 616    3, 13, 4, 4         
                                663, 678              4, 4                
суваг                           148, 177, 202, 231    6, 19, 6, 19        
                                233                   5                   
сувг                            148, 177, 202, 231    6, 19, 6, 19        
                                233                   5                   
цэвэрлэх байгууламж             149, 203              3, 3                
зөвшөөрл                        155, 155, 157, 159    14, 15, 5, 5        
                                159                   14                  
захиргааны байгууллаг           157, 456, 717         21, 8, 7            
захиргааны байгууллага          157, 456, 717         21, 8, 7            
дунд хугацаа                    163, 363              2, 4                
тайлан                          165, 167, 185, 187    6, 13, 6, 13        
                                218, 220, 246, 248    6, 13, 6, 13        
                                249, 338, 360, 361    13, 8, 7, 8         
                                750, 750              5, 13               
нийтийн тээвр                   172                   3                   
хог хаягдл                      176                   4                   
дулаан түгээх сүлжээ            177, 231              4, 4                
бохир ус                        177, 231              9, 9                
хаягдал ус                      177, 231              13, 13              
холбоо                          177, 231, 421, 526    2, 2, 3, 5          
                                576, 606, 623, 645    23, 48, 48, 24      
                                796                   26                  
ус                              177, 231              8, 8                
шугам                           177, 231, 289         11, 11, 8           
номын сан                       178, 179, 199, 200    10, 10, 7, 7        
                                223, 224, 252, 253    4, 4, 7, 7          
биеийн тамир                    178, 179, 199, 200    14, 14, 9, 9        
                                223, 224, 252, 253    8, 8, 9, 9          
                                282, 605              2, 11               
эмнэлэг                         178, 179, 199, 200    6, 6, 4, 4          
                                252, 253, 596         4, 4, 18            
эмнэлг                          178, 179, 199, 200    6, 6, 4, 4          
                                252, 253, 596         4, 4, 18            
музей                           178, 179, 223, 224    8, 8, 2, 2          
спорт                           178, 179, 223, 224    16, 16, 10, 10      
                                252, 253, 605         11, 11, 13          
уст цэг                         190, 212, 222, 259    8, 8, 8, 10         
                                583                   10                  
энгийн хог хаягдл               197                   5                   
спортын барилга байгууламж      199, 200              11, 11              
тохиолдол                       210, 265, 318, 331    8, 8, 41, 47        
                                340, 369, 375, 378    5, 5, 8, 8          
                                443, 443, 560, 561    9, 15, 7, 7         
                                576, 645, 696         19, 20, 11          
ажил                            211, 213, 266, 267    15, 13, 15, 26      
                                298, 338, 361, 578    2, 10, 10, 12       
                                650, 725              12, 23              
бэлчээр                         212, 583, 598         7, 9, 7             
авто зам                        230                   2                   
стандарт                        232, 605              4, 19               
эрүүл ахуй                      267                   16                  
ариун цэвр                      267                   18                  
төлөөлөн гүйцэтгүүлэх төрийн чиг үүрэг  268                   5                   
төлөөлөн гүйцэтгүүлэх төрийн чиг үүрг  268                   5                   
гэрээ                           269, 541, 548, 582    13, 9, 9, 5         
                                593, 617, 654, 664    5, 6, 5, 5          
                                679, 760, 768, 776    6, 19, 4, 18        
                                783, 783              19, 23              
гамшгаас урьдчилан сэргийлэх    287, 293              12, 4               
мал эмнэлгийн үйлчилгээ         287                   18                  
халдвар                         287                   3                   
өр                              289                   10                  
урьдчилан сэргийлэх             294, 580, 595, 666    3, 3, 3, 3          
журам                           294, 368              7, 13               
архивын баримт                  298                   5                   
дотоод мэдээлэл                 308                   31                  
өргөдөл                         308, 421, 510, 648    23, 7, 9, 2         
                                719                   9                   
гомдол                          308                   24                  
иргэн                           311, 574, 581, 599    4, 4, 4, 10         
                                641, 649, 776         7, 4, 10            
зөвлөмж                         316, 317              8, 8                
зөвлөлдөх санал асуулга         319                   24                  
зөвлөлдөх санал асуулг          319                   24                  
талууд                          319, 338, 362, 416    20, 5, 9, 4         
                                488, 555, 556, 602    6, 6, 16, 18        
                                603, 643, 747, 751    25, 16, 11, 7       
                                757, 775              10, 19              
тал                             319, 338, 362, 416    20, 5, 9, 4         
                                488, 555, 556, 602    6, 6, 16, 18        
                                603, 643, 747, 751    25, 16, 11, 7       
                                757, 775              10, 19              
сонгуулийн эрх бүхий иргэн      323                   8                   
оролцогч                        324, 325, 495, 552    16, 4, 9, 20        
                                553                   20                  
ээлжит сонгуул                  332, 409, 410, 793    6, 18, 18, 12       
ээлжит сонгуули                 332, 409, 410, 793    6, 18, 18, 12       
дүгнэлт                         338, 360, 361, 416    13, 13, 13, 10      
                                459, 462, 750         15, 5, 17           
улсын бүртгэл                   340, 369, 711         20, 20, 21          
зөвлөл                          342, 342, 470, 471    6, 40, 19, 8        
                                496, 497, 497, 498    6, 37, 39, 4        
                                499                   4                   
тогтоол                         350, 405, 459, 476    22, 13, 18, 10      
                                481, 482, 482, 482    6, 4, 12, 20        
өмчлөгчийн эрхийг хэрэгжүүлэх   366                   5                   
дүрм                            367, 407, 441, 798    13, 16, 5, 7        
хувьцаа                         367                   15                  
баримт бичиг                    371                   11                  
баримт бичг                     371                   11                  
нийтлэг журам                   371                   19                  
хамаарал бүхий этгээд           403                   11                  
дүрэм                           407                   11                  
тайлбар                         409, 410, 411         1, 1, 3             
тушаал                          409, 410, 418, 526    38, 38, 8, 11       
                                726, 793, 793, 794    20, 16, 25, 27      
илтгэл                          418                   9                   
сонгогч                         419, 422, 424, 444    3, 6, 24, 7         
                                445                   8                   
гомдл                           421, 510, 648, 719    9, 11, 4, 11        
ашиг сонирхлын зөрчил           423                   6                   
цахим хуудс                     424                   19                  
хүний эмзэг мэдээлэл            427, 428              14, 14              
албаны нууц                     427, 428              10, 10              
байгууллагын нууц               427, 428              12, 12              
шийтгэх тогтоол                 437, 691              9, 10               
шүүх                            437, 625, 691, 796    6, 5, 7, 39         
төрийн жинхэнэ албан тушаал     439                   6                   
хэвлэмэл хуудас                 454, 530, 726         11, 11, 29          
арга хэмжээ                     455, 497, 509, 573    8, 9, 20, 15        
                                597, 598, 603, 626    11, 20, 42, 11      
                                636, 638, 644         12, 17, 15          
эвсэл                           464                   11                  
гарын үсэг зурах                471                   28                  
ахмад                           472                   29                  
ахмд                            472                   29                  
захирамж                        483, 710, 712         15, 20, 3           
баталгаажуулах                  503                   8                   
аж ахуйн нэгж                   510, 599, 600, 602    2, 11, 11, 13       
                                603, 606, 623, 641    16, 43, 43, 2       
                                668, 683, 774, 775    11, 11, 6, 12       
                                776, 790              11, 23              
эвсл                            516, 552, 553         21, 14, 14          
хоёр дахь санал хураалт         518                   17                  
нэр дэвшигч                     518, 519, 538, 544    15, 13, 7, 5        
                                559                   9                   
нэгж дэх төрийн удирдлага       533, 534              5, 5                
нэгж дэх төрийн удирдлаг        533, 534              5, 5                
зээлийн батлан даалт            541, 548              4, 4                
татварын өр                     542, 549              4, 4                
дахин санал хураалт             556                   17                  
нийгмийн халамжийн үйлчилгээ    575, 642              12, 11              
аюулт үзэгдэл                   576, 645              2, 2                
эд хөрөнг                       576, 645              25, 26              
эд хөрөнгө                      576, 645              25, 26              
осол                            576, 606, 623, 645    4, 2, 2, 4          
мал                             576, 596, 596, 596    10, 7, 11, 17       
                                597, 645              4, 10               
тариалангийн талбай             583                   7                   
төсөл                           588, 613, 626, 660    9, 9, 4, 9          
                                675, 751, 770, 796    9, 10, 4, 11        
төсвийн төсөл                   589, 614, 661, 676    2, 2, 2, 2          
төсвийн ерөнхийлөн захирагч     590, 615, 662, 677    2, 2, 2, 2          
хүнсний аюулгүй байдл           596                   3                   
эрүүл мэндийг хамгаалах         596                   14                  
халдварт өвчнөөс урьдчилан сэргийлэх  597                   7                   
аюул                            597                   3                   
амьтан                          597                   5                   
ургамл                          597                   6                   
байгаль орчн                    598, 603              16, 20              
тусгай хэрэгцээний газр         599                   7                   
газар эзэмших                   600, 668, 683         5, 5, 5             
нөхөрлөл                        602                   12                  
ашигт малтмал эрэх              603                   7                   
газар ашиглах                   603                   4                   
