File: MNCLW00589.txt
Search Method: Trie (MWE + Single-Word)
Total runtime: 0.045748s
Found terms: 1899

Term                            Line                  Word Place          

төрийн алба                     11, 12, 41, 51        1, 1, 3, 4          
                                57, 248, 415, 416     5, 8, 6, 14         
                                485, 485, 485, 606    18, 60, 81, 13      
                                607, 608, 748, 751    17, 19, 18, 12      
                                786, 808, 840         4, 14, 11           
нийтлэх                         14, 15, 185, 186      1, 1, 8, 10         
                                201, 230, 314, 315    15, 5, 6, 6         
                                323, 324, 327, 328    4, 4, 6, 6          
                                331, 332, 354, 355    5, 5, 6, 6          
                                357, 358, 412, 413    5, 5, 1, 1          
                                577, 681, 682, 683    12, 4, 6, 5         
                                703, 810              77, 9               
байгууллага                     17, 75, 93, 97        20, 19, 31, 29      
                                98, 118, 123, 123     29, 22, 21, 25      
                                123, 130, 131, 132    41, 2, 14, 12       
                                136, 138, 145, 158    8, 4, 16, 55        
                                159, 161, 164, 167    55, 14, 27, 9       
                                168, 177, 178, 210    28, 18, 13, 22      
                                212, 214, 216, 221    25, 17, 2, 19       
                                232, 237, 242, 242    17, 15, 13, 23      
                                242, 243, 243, 243    48, 13, 29, 54      
                                249, 253, 255, 257    12, 11, 8, 12       
                                266, 268, 271, 272    38, 8, 47, 8        
                                287, 301, 301, 303    12, 4, 10, 16       
                                305, 305, 306, 338    4, 17, 35, 20       
                                340, 346, 351, 364    8, 13, 4, 10        
                                388, 388, 389, 407    22, 40, 4, 20       
                                427, 428, 441, 447    3, 3, 7, 17         
                                450, 450, 450, 451    13, 31, 33, 12      
                                451, 452, 452, 458    34, 22, 45, 13      
                                460, 462, 464, 464    12, 15, 17, 19      
                                485, 529, 529, 530    32, 14, 18, 14      
                                530, 544, 545, 547    18, 26, 26, 11      
                                548, 556, 558, 563    11, 23, 4, 9        
                                578, 580, 580, 582    13, 2, 11, 8        
                                583, 590, 593, 610    15, 2, 17, 42       
                                610, 610, 615, 615    46, 59, 17, 22      
                                622, 630, 630, 631    17, 82, 87, 18      
                                631, 632, 642, 642    23, 20, 18, 23      
                                643, 643, 649, 650    18, 23, 13, 13      
                                656, 668, 669, 676    8, 20, 19, 61       
                                687, 687, 703, 704    28, 31, 2, 2        
                                704, 718, 719, 721    71, 25, 13, 2       
                                730, 731, 732, 733    4, 4, 6, 4          
                                735, 740, 749, 757    7, 26, 2, 21        
                                759, 767, 780, 796    18, 73, 13, 21      
                                815, 816, 817, 818    53, 21, 4, 7        
                                820, 821, 822, 823    2, 13, 15, 16       
                                829, 830, 831, 832    25, 17, 4, 4        
                                832, 835              30, 17              
тодорхойлолт                    20, 26, 265, 309      6, 3, 15, 13        
                                348, 363, 821         3, 5, 8             
хэрэглэгч                       21, 249, 649, 650     3, 6, 8, 8          
                                664, 686, 706, 707    6, 13, 3, 5         
                                708, 709              9, 8                
үйл ажиллагаа                   22, 50, 57, 58        28, 13, 15, 26      
                                95, 129, 130, 176     14, 16, 4, 14       
                                231, 254, 255, 265    16, 8, 22, 11       
                                309, 337, 361, 366    9, 20, 5, 18        
                                370, 371, 373, 374    6, 6, 8, 8          
                                382, 385, 392, 451    20, 7, 3, 35        
                                485, 553, 563, 580    44, 15, 10, 12      
                                656, 687, 703, 715    9, 16, 57, 8        
                                717, 722, 734, 739    9, 4, 2, 2          
                                740, 749, 750, 763    2, 15, 16, 2        
                                803, 804              4, 2                
үйлчилгээ                       22, 44, 72, 128       25, 2, 2, 4         
                                129, 166, 167, 168    2, 4, 2, 2          
                                347, 451, 563, 592    2, 39, 14, 2        
                                646, 647, 757, 758    2, 2, 29, 25        
зохиогч                         22, 57, 301, 441      31, 18, 7, 17       
                                451, 563, 703, 736    37, 12, 11, 5       
тушаал                          23, 25, 25, 26        7, 10, 32, 2        
                                26, 28, 30, 58        7, 4, 3, 13         
                                65, 66, 67, 68        3, 3, 5, 3          
                                69, 70, 71, 72        5, 4, 4, 4          
                                73, 74, 75, 75        3, 7, 10, 14        
                                76, 77, 88, 89        7, 38, 20, 11       
                                90, 91, 94, 95        5, 13, 6, 27        
                                96, 97, 98, 100       11, 36, 36, 19      
                                101, 102, 103, 104    10, 10, 11, 26      
                                106, 107, 108, 109    19, 9, 5, 6         
                                110, 113, 114, 122    38, 61, 61, 3       
                                127, 128, 129, 130    5, 6, 30, 9         
                                131, 132, 134, 138    23, 17, 22, 18      
                                140, 142, 143, 146    15, 11, 11, 6       
                                147, 153, 154, 155    4, 14, 14, 15       
                                156, 157, 158, 159    16, 12, 49, 49      
                                161, 162, 163, 164    8, 6, 4, 4          
                                164, 164, 166, 167    12, 18, 6, 4        
                                168, 168, 168, 170    5, 13, 19, 6        
                                171, 173, 174, 175    14, 4, 4, 8         
                                176, 177, 178, 190    10, 8, 7, 6         
                                208, 210, 214, 221    12, 9, 28, 8        
                                235, 237, 239, 242    6, 8, 8, 4          
                                250, 266, 285, 337    4, 29, 31, 11       
                                342, 343, 345, 348    8, 8, 2, 2          
                                360, 362, 366, 379    9, 5, 5, 2          
                                380, 386, 393, 394    2, 2, 5, 5          
                                396, 396, 406, 407    5, 16, 7, 7         
                                431, 432, 438, 442    4, 4, 7, 15         
                                443, 444, 445, 445    25, 25, 11, 19      
                                446, 446, 454, 466    11, 19, 18, 10      
                                467, 469, 472, 492    10, 10, 8, 8        
                                511, 512, 579, 579    2, 2, 6, 21         
                                589, 605, 605, 606    28, 4, 11, 3        
                                606, 607, 607, 608    10, 3, 10, 3        
                                608, 610, 610, 610    10, 6, 49, 52       
                                615, 621, 626, 627    7, 3, 3, 3          
                                629, 630, 630, 632    4, 4, 64, 3         
                                635, 637, 638, 639    6, 3, 4, 45         
                                642, 643, 646, 646    3, 3, 4, 23         
                                647, 647, 652, 654    4, 23, 3, 7         
                                655, 656, 657, 658    5, 14, 14, 13       
                                658, 677, 684, 685    25, 15, 2, 2        
                                690, 692, 701, 703    18, 18, 40, 43      
                                703, 704, 704, 724    52, 14, 49, 6       
                                774                   7                   
этгээд                          23, 218, 246, 269     23, 17, 10, 3       
                                273, 312, 666, 667    15, 8, 52, 69       
                                691, 751, 796, 819    16, 31, 14, 2       
иргэн                           24, 51, 52, 91        5, 3, 5, 5          
                                104, 104, 186, 187    5, 15, 13, 3        
                                195, 197, 201, 227    9, 30, 22, 16       
                                235, 239, 247, 255    33, 25, 6, 11       
                                261, 266, 271, 285    31, 8, 37, 14       
                                285, 300, 320, 336    44, 7, 7, 7         
                                383, 388, 388, 390    10, 36, 41, 12      
                                415, 443, 444, 479    5, 40, 40, 11       
                                486, 491, 679, 701    34, 5, 5, 19        
                                740, 767, 822, 826    29, 61, 19, 24      
сонгогч                         24, 227, 233, 240     8, 17, 7, 10        
                                242, 255, 256, 264    37, 19, 11, 9       
                                279, 443, 444, 593    10, 41, 41, 5       
                                749, 759, 767, 777    12, 22, 67, 18      
ажил                            24, 24, 89, 96        12, 30, 8, 6        
                                97, 97, 97, 98        10, 19, 31, 10      
                                98, 98, 100, 101      19, 31, 14, 5       
                                104, 107, 134, 158    21, 4, 23, 44       
                                159, 221, 250, 262    44, 11, 5, 25       
                                266, 268, 270, 274    27, 32, 32, 13      
                                341, 351, 352, 352    7, 10, 2, 7         
                                363, 365, 393, 394    3, 4, 19, 19        
                                396, 427, 428, 450    17, 8, 8, 2         
                                451, 452, 456, 456    7, 25, 15, 34       
                                553, 567, 572, 573    23, 2, 4, 4         
                                575, 576, 577, 578    5, 5, 7, 5          
                                579, 580, 589, 605    27, 6, 15, 15       
                                607, 637, 664, 686    14, 21, 2, 14       
                                703, 703, 704, 704    44, 67, 27, 58      
                                722, 735, 735, 736    14, 9, 20, 2        
                                748, 751, 774, 784    23, 33, 5, 7        
                                785, 788, 789, 802    10, 2, 2, 8         
                                802, 830, 832, 832    16, 23, 16, 37      
                                835                   23                  
хүн                             24, 100, 110, 113     22, 10, 16, 27      
                                114, 158, 159, 229    27, 17, 17, 18      
                                243, 336, 336, 366    56, 20, 24, 22      
                                451, 630, 646, 647    23, 45, 14, 14      
                                657, 723, 727, 750    4, 6, 15, 18        
                                755, 757, 767, 767    6, 14, 21, 27       
                                771, 777, 798, 829    20, 14, 18, 7       
мэргэжил                        24, 26, 231, 451      25, 16, 26, 17      
                                667, 704, 717, 727    44, 23, 22, 26      
                                820                   7                   
мэргэшил                        24, 26, 95, 176       26, 17, 8, 18       
                                231, 231, 279, 350    20, 27, 15, 25      
                                425, 426, 451, 485    5, 5, 18, 48        
                                578, 589, 607, 608    9, 19, 25, 14       
                                703, 704, 715, 722    61, 24, 12, 8       
                                748, 753, 757, 829    13, 7, 25, 10       
үр                              24, 57, 58, 58        31, 7, 19, 21       
                                77, 134, 176, 231     21, 24, 16, 18      
                                341, 349, 351, 361    9, 15, 12, 7        
                                445, 446, 469, 485    25, 25, 3, 46       
                                567, 572, 573, 575    3, 6, 6, 7          
                                576, 577, 578, 579    7, 9, 7, 29         
                                580, 580, 588, 589    8, 14, 14, 17       
                                592, 703, 715, 721    5, 59, 10, 16       
                                722, 723, 723, 755    6, 11, 17, 11       
                                755, 758              17, 20              
төрийн жинхэнэ албан хаагч      25, 271, 485, 485     23, 27, 5, 72       
үйлчлэгч                        27, 38, 48, 77        4, 21, 3, 33        
                                88, 93, 629           11, 11, 15          
мөрдөгч                         28, 570, 668, 840     24, 22, 32, 39      
                                841                   12                  
хөдөлмөрийн харилцаа            31, 409, 410, 414     4, 4, 4, 6          
                                417                   4                   
нийгмийн даатгалын сан          32, 667               10, 38              
цэргийн алба                    32                    18                  
